TITLE = "B00004"
VARIABLES = "position", "position(2)", "RMS Vx"
ZONE T="Frame 1" I=102, J=78, F=POINT
-55.552399 103.221001 0.000000
-53.611710 103.221001 0.175611
-51.671021 103.221001 0.749217
-49.730328 103.221001 1.345339
-47.789639 103.221001 4.222922
-45.848949 103.221001 2.617509
-43.908257 103.221001 0.005896
-41.967567 103.221001 0.432129
-40.026878 103.221001 1.430909
-38.086189 103.221001 0.000000
-36.145500 103.221001 0.000000
-34.204807 103.221001 0.000000
-32.264118 103.221001 0.000000
-30.323429 103.221001 0.000000
-28.382738 103.221001 0.000000
-26.442047 103.221001 0.000000
-24.501358 103.221001 0.000000
-22.560669 103.221001 0.000000
-20.619980 103.221001 0.000000
-18.679287 103.221001 0.000000
-16.738598 103.221001 0.000000
-14.797909 103.221001 0.000000
-12.857216 103.221001 4.982659
-10.916527 103.221001 3.520095
-8.975838 103.221001 1.576280
-7.035149 103.221001 0.566675
-5.094460 103.221001 0.744184
-3.153767 103.221001 1.089024
-1.213078 103.221001 0.149754
0.727612 103.221001 1.195267
2.668304 103.221001 0.629861
4.608994 103.221001 3.789642
6.549683 103.221001 3.940418
8.490372 103.221001 1.759714
10.431061 103.221001 0.551170
12.371750 103.221001 3.905055
14.312439 103.221001 2.713762
16.253136 103.221001 6.206017
18.193825 103.221001 8.408038
20.134514 103.221001 1.903747
22.075203 103.221001 5.206517
24.015892 103.221001 5.298838
25.956581 103.221001 1.256762
27.897270 103.221001 0.891074
29.837967 103.221001 0.734019
31.778656 103.221001 3.518591
33.719345 103.221001 2.030369
35.660034 103.221001 2.836617
37.600723 103.221001 6.240963
39.541412 103.221001 3.104176
41.482101 103.221001 3.724469
43.422791 103.221001 1.226387
45.363480 103.221001 2.454199
47.304176 103.221001 0.286478
49.244865 103.221001 1.033766
51.185555 103.221001 0.244460
53.126244 103.221001 2.820678
55.066933 103.221001 0.748549
57.007622 103.221001 0.000000
58.948311 103.221001 0.000000
60.889008 103.221001 0.000000
62.829697 103.221001 0.000000
64.770386 103.221001 0.000000
66.711075 103.221001 0.572325
68.651764 103.221001 1.019065
70.592453 103.221001 3.590938
72.533142 103.221001 5.235381
74.473831 103.221001 1.127514
76.414520 103.221001 1.188066
78.355209 103.221001 0.961583
80.295898 103.221001 1.616089
82.236588 103.221001 4.484660
84.177277 103.221001 4.762236
86.117981 103.221001 3.156359
88.058670 103.221001 3.437943
89.999359 103.221001 3.961617
91.940048 103.221001 2.607039
93.880737 103.221001 0.069466
95.821426 103.221001 2.013650
97.762115 103.221001 2.490088
99.702805 103.221001 3.035463
101.643494 103.221001 2.763847
103.584183 103.221001 3.922577
105.524872 103.221001 4.632824
107.465561 103.221001 3.687895
109.406250 103.221001 2.054803
111.346939 103.221001 1.490355
113.287628 103.221001 2.746793
115.228333 103.221001 4.369630
117.169022 103.221001 3.520690
119.109711 103.221001 1.309180
121.050400 103.221001 3.159520
122.991089 103.221001 2.464713
124.931778 103.221001 2.613214
126.872467 103.221001 4.575078
128.813156 103.221001 4.292016
130.753845 103.221001 4.091548
132.694534 103.221001 4.206386
134.635223 103.221001 4.625690
136.575912 103.221001 4.448406
138.516602 103.221001 4.228169
140.457291 103.221001 0.000000
-55.552399 101.280312 0.768978
-53.611710 101.280312 0.427516
-51.671021 101.280312 0.264896
-49.730328 101.280312 1.708174
-47.789639 101.280312 1.421058
-45.848949 101.280312 1.267570
-43.908257 101.280312 0.073049
-41.967567 101.280312 1.619868
-40.026878 101.280312 0.041280
-38.086189 101.280312 0.000000
-36.145500 101.280312 0.000000
-34.204807 101.280312 0.000000
-32.264118 101.280312 0.000000
-30.323429 101.280312 0.000000
-28.382738 101.280312 0.000000
-26.442047 101.280312 0.000000
-24.501358 101.280312 0.000000
-22.560669 101.280312 0.000000
-20.619980 101.280312 0.000000
-18.679287 101.280312 0.000000
-16.738598 101.280312 0.000000
-14.797909 101.280312 5.220328
-12.857216 101.280312 5.438565
-10.916527 101.280312 4.282917
-8.975838 101.280312 2.862940
-7.035149 101.280312 1.350251
-5.094460 101.280312 1.466638
-3.153767 101.280312 3.178131
-1.213078 101.280312 1.557912
0.727612 101.280312 0.984850
2.668304 101.280312 1.164540
4.608994 101.280312 0.293603
6.549683 101.280312 1.699014
8.490372 101.280312 0.582302
10.431061 101.280312 1.444120
12.371750 101.280312 1.427940
14.312439 101.280312 0.250576
16.253136 101.280312 2.845363
18.193825 101.280312 5.174633
20.134514 101.280312 2.044115
22.075203 101.280312 0.625574
24.015892 101.280312 3.489515
25.956581 101.280312 1.966144
27.897270 101.280312 1.999230
29.837967 101.280312 3.968564
31.778656 101.280312 1.720092
33.719345 101.280312 3.390423
35.660034 101.280312 0.780842
37.600723 101.280312 1.556679
39.541412 101.280312 2.276811
41.482101 101.280312 1.533280
43.422791 101.280312 0.141956
45.363480 101.280312 0.233720
47.304176 101.280312 0.701513
49.244865 101.280312 2.199396
51.185555 101.280312 1.421060
53.126244 101.280312 0.527829
55.066933 101.280312 2.265724
57.007622 101.280312 1.829719
58.948311 101.280312 0.000000
60.889008 101.280312 0.000000
62.829697 101.280312 0.000000
64.770386 101.280312 0.000000
66.711075 101.280312 1.861196
68.651764 101.280312 0.278399
70.592453 101.280312 4.383856
72.533142 101.280312 5.731992
74.473831 101.280312 4.637148
76.414520 101.280312 2.404498
78.355209 101.280312 2.711986
80.295898 101.280312 4.456614
82.236588 101.280312 3.722213
84.177277 101.280312 3.850724
86.117981 101.280312 4.643603
88.058670 101.280312 3.398113
89.999359 101.280312 4.575348
91.940048 101.280312 3.987672
93.880737 101.280312 4.204532
95.821426 101.280312 4.218914
97.762115 101.280312 3.541320
99.702805 101.280312 3.855282
101.643494 101.280312 3.617563
103.584183 101.280312 5.011415
105.524872 101.280312 5.983706
107.465561 101.280312 5.072461
109.406250 101.280312 3.392776
111.346939 101.280312 3.600548
113.287628 101.280312 3.959450
115.228333 101.280312 4.319499
117.169022 101.280312 4.168635
119.109711 101.280312 4.394337
121.050400 101.280312 4.917367
122.991089 101.280312 3.194031
124.931778 101.280312 3.503085
126.872467 101.280312 5.197670
128.813156 101.280312 4.409233
130.753845 101.280312 4.079385
132.694534 101.280312 4.165478
134.635223 101.280312 3.958373
136.575912 101.280312 4.736357
138.516602 101.280312 4.727190
140.457291 101.280312 0.000000
-55.552399 99.339622 3.920707
-53.611710 99.339622 3.880774
-51.671021 99.339622 0.376886
-49.730328 99.339622 1.962413
-47.789639 99.339622 2.015124
-45.848949 99.339622 0.426282
-43.908257 99.339622 0.565913
-41.967567 99.339622 1.177751
-40.026878 99.339622 1.531799
-38.086189 99.339622 0.000000
-36.145500 99.339622 0.000000
-34.204807 99.339622 0.000000
-32.264118 99.339622 0.000000
-30.323429 99.339622 0.000000
-28.382738 99.339622 0.000000
-26.442047 99.339622 0.000000
-24.501358 99.339622 0.000000
-22.560669 99.339622 0.000000
-20.619980 99.339622 0.000000
-18.679287 99.339622 0.000000
-16.738598 99.339622 0.000000
-14.797909 99.339622 5.125356
-12.857216 99.339622 5.006722
-10.916527 99.339622 5.128350
-8.975838 99.339622 4.427792
-7.035149 99.339622 3.265289
-5.094460 99.339622 1.960992
-3.153767 99.339622 2.674556
-1.213078 99.339622 2.285343
0.727612 99.339622 2.066479
2.668304 99.339622 1.367347
4.608994 99.339622 0.135745
6.549683 99.339622 0.331474
8.490372 99.339622 0.284243
