TITLE = "B00003"
VARIABLES = "position", "position(2)", "Length of Avg V"
ZONE T="Frame 1" I=102, J=78, F=POINT
-55.552399 103.221001 0.000000
-53.611710 103.221001 9.576851
-51.671021 103.221001 8.296195
-49.730328 103.221001 9.449610
-47.789639 103.221001 9.550052
-45.848949 103.221001 9.711044
-43.908257 103.221001 9.218558
-41.967567 103.221001 9.360835
-40.026878 103.221001 9.358753
-38.086189 103.221001 0.000000
-36.145500 103.221001 0.000000
-34.204807 103.221001 0.000000
-32.264118 103.221001 0.000000
-30.323429 103.221001 0.000000
-28.382738 103.221001 0.000000
-26.442047 103.221001 0.000000
-24.501358 103.221001 0.000000
-22.560669 103.221001 0.000000
-20.619980 103.221001 0.000000
-18.679287 103.221001 0.000000
-16.738598 103.221001 0.000000
-14.797909 103.221001 0.000000
-12.857216 103.221001 9.527256
-10.916527 103.221001 9.709370
-8.975838 103.221001 9.782351
-7.035149 103.221001 10.026786
-5.094460 103.221001 9.786880
-3.153767 103.221001 9.244645
-1.213078 103.221001 9.962579
0.727612 103.221001 9.928052
2.668304 103.221001 9.630718
4.608994 103.221001 9.702876
6.549683 103.221001 9.676358
8.490372 103.221001 9.610679
10.431061 103.221001 9.937277
12.371750 103.221001 9.948706
14.312439 103.221001 9.981098
16.253136 103.221001 10.047157
18.193825 103.221001 10.488777
20.134514 103.221001 10.345453
22.075203 103.221001 10.206568
24.015892 103.221001 10.314096
25.956581 103.221001 9.797527
27.897270 103.221001 10.433760
29.837967 103.221001 10.473782
31.778656 103.221001 10.118382
33.719345 103.221001 9.304673
35.660034 103.221001 9.640657
37.600723 103.221001 10.494782
39.541412 103.221001 9.975449
41.482101 103.221001 9.730141
43.422791 103.221001 10.663812
45.363480 103.221001 10.501575
47.304176 103.221001 10.795420
49.244865 103.221001 10.774430
51.185555 103.221001 10.348755
53.126244 103.221001 10.197799
55.066933 103.221001 10.523191
57.007622 103.221001 0.000000
58.948311 103.221001 0.000000
60.889008 103.221001 0.000000
62.829697 103.221001 0.000000
64.770386 103.221001 0.000000
66.711075 103.221001 9.981221
68.651764 103.221001 9.831195
70.592453 103.221001 10.197281
72.533142 103.221001 10.374961
74.473831 103.221001 10.428585
76.414520 103.221001 10.355038
78.355209 103.221001 10.179123
80.295898 103.221001 10.421635
82.236588 103.221001 10.328547
84.177277 103.221001 10.771807
86.117981 103.221001 10.534397
88.058670 103.221001 10.301858
89.999359 103.221001 10.527690
91.940048 103.221001 10.435246
93.880737 103.221001 10.379499
95.821426 103.221001 10.263853
97.762115 103.221001 10.046057
99.702805 103.221001 10.168636
101.643494 103.221001 10.358135
103.584183 103.221001 10.307882
105.524872 103.221001 10.399306
107.465561 103.221001 10.217155
109.406250 103.221001 10.118049
111.346939 103.221001 10.188030
113.287628 103.221001 10.094256
115.228333 103.221001 9.936204
117.169022 103.221001 9.849688
119.109711 103.221001 10.168987
121.050400 103.221001 10.421372
122.991089 103.221001 10.274173
124.931778 103.221001 10.426465
126.872467 103.221001 10.294077
128.813156 103.221001 9.911846
130.753845 103.221001 10.087791
132.694534 103.221001 10.121522
134.635223 103.221001 10.009666
