TITLE = "B00006"
VARIABLES = "position", "position(2)", "Length of RMS V"
ZONE T="Frame 1" I=102, J=78, F=POINT
-55.552399 103.221001 0.000000
-53.611710 103.221001 1.573148
-51.671021 103.221001 1.549963
-49.730328 103.221001 1.430892
-47.789639 103.221001 1.443459
-45.848949 103.221001 1.155441
-43.908257 103.221001 1.211936
-41.967567 103.221001 0.861614
-40.026878 103.221001 1.164400
-38.086189 103.221001 0.000000
-36.145500 103.221001 0.000000
-34.204807 103.221001 0.000000
-32.264118 103.221001 0.000000
-30.323429 103.221001 0.000000
-28.382738 103.221001 0.000000
-26.442047 103.221001 0.000000
-24.501358 103.221001 0.000000
-22.560669 103.221001 0.000000
-20.619980 103.221001 0.000000
-18.679287 103.221001 0.000000
-16.738598 103.221001 0.000000
-14.797909 103.221001 0.438445
-12.857216 103.221001 0.449824
-10.916527 103.221001 0.435395
-8.975838 103.221001 0.813453
-7.035149 103.221001 1.076917
-5.094460 103.221001 0.972728
-3.153767 103.221001 1.093287
-1.213078 103.221001 1.335000
0.727612 103.221001 1.376410
2.668304 103.221001 1.273254
4.608994 103.221001 1.371498
6.549683 103.221001 1.323377
8.490372 103.221001 1.417348
10.431061 103.221001 1.241018
12.371750 103.221001 1.481118
14.312439 103.221001 1.416598
16.253136 103.221001 1.664499
18.193825 103.221001 1.452371
20.134514 103.221001 1.567831
22.075203 103.221001 1.279233
24.015892 103.221001 0.970868
25.956581 103.221001 1.341724
27.897270 103.221001 1.495296
29.837967 103.221001 1.386647
31.778656 103.221001 1.617390
33.719345 103.221001 1.538512
35.660034 103.221001 1.239082
37.600723 103.221001 1.346578
39.541412 103.221001 1.110678
41.482101 103.221001 1.699436
43.422791 103.221001 1.907290
45.363480 103.221001 1.589180
47.304176 103.221001 1.579388
49.244865 103.221001 1.217117
51.185555 103.221001 0.898805
53.126244 103.221001 1.121369
55.066933 103.221001 1.293828
57.007622 103.221001 1.338742
58.948311 103.221001 0.000000
60.889008 103.221001 0.000000
62.829697 103.221001 0.000000
64.770386 103.221001 0.000000
66.711075 103.221001 0.000000
68.651764 103.221001 0.000000
70.592453 103.221001 0.899710
72.533142 103.221001 0.642298
74.473831 103.221001 0.887627
76.414520 103.221001 0.767018
78.355209 103.221001 0.657014
80.295898 103.221001 0.590210
82.236588 103.221001 0.734521
84.177277 103.221001 0.809522
86.117981 103.221001 0.756170
88.058670 103.221001 0.913728
89.999359 103.221001 0.685238
91.940048 103.221001 0.970079
93.880737 103.221001 0.803485
95.821426 103.221001 0.765505
97.762115 103.221001 0.644603
99.702805 103.221001 0.704711
101.643494 103.221001 0.800784
103.584183 103.221001 0.538539
105.524872 103.221001 0.532696
107.465561 103.221001 0.645738
109.406250 103.221001 0.530805
111.346939 103.221001 0.553661
113.287628 103.221001 0.639331
115.228333 103.221001 0.538808
117.169022 103.221001 0.744579
119.109711 103.221001 0.570194
121.050400 103.221001 0.775229
122.991089 103.221001 0.972302
124.931778 103.221001 0.754946
126.872467 103.221001 0.861726
128.813156 103.221001 0.655025
130.753845 103.221001 0.742898
132.694534 103.221001 0.657735
134.635223 103.221001 0.587917
136.575912 103.221001 0.564137
138.516602 103.221001 0.695366
140.457291 103.221001 0.000000
-55.552399 101.280312 1.397772
-53.611710 101.280312 1.247211
-51.671021 101.280312 1.398814
-49.730328 101.280312 1.215368
-47.789639 101.280312 1.107166
-45.848949 101.280312 0.898728
-43.908257 101.280312 0.827491
-41.967567 101.280312 0.834136
-40.026878 101.280312 0.997348
-38.086189 101.280312 0.000000
-36.145500 101.280312 0.000000
-34.204807 101.280312 0.000000
-32.264118 101.280312 0.000000
-30.323429 101.280312 0.000000
-28.382738 101.280312 0.000000
-26.442047 101.280312 0.000000
-24.501358 101.280312 0.000000
-22.560669 101.280312 0.000000
-20.619980 101.280312 0.000000
-18.679287 101.280312 0.000000
-16.738598 101.280312 0.000000
-14.797909 101.280312 0.320432
-12.857216 101.280312 0.300672
-10.916527 101.280312 0.322969
-8.975838 101.280312 0.526248
-7.035149 101.280312 0.922505
-5.094460 101.280312 0.732760
-3.153767 101.280312 0.864226
-1.213078 101.280312 1.043701
0.727612 101.280312 1.250073
2.668304 101.280312 1.325150
4.608994 101.280312 1.258407
6.549683 101.280312 1.029042
8.490372 101.280312 1.123116
10.431061 101.280312 0.969816
12.371750 101.280312 1.187639
14.312439 101.280312 1.108117
16.253136 101.280312 1.246656
18.193825 101.280312 1.154486
20.134514 101.280312 1.320608
22.075203 101.280312 1.094778
24.015892 101.280312 0.719498
25.956581 101.280312 0.898179
27.897270 101.280312 0.988213
29.837967 101.280312 0.957713
31.778656 101.280312 1.088657
33.719345 101.280312 1.180964
35.660034 101.280312 1.225033
37.600723 101.280312 1.052105
39.541412 101.280312 1.076182
41.482101 101.280312 1.321056
43.422791 101.280312 1.140510
45.363480 101.280312 1.285774
47.304176 101.280312 1.315881
49.244865 101.280312 1.453401
51.185555 101.280312 1.045377
53.126244 101.280312 0.924482
55.066933 101.280312 0.911199
57.007622 101.280312 0.773337
58.948311 101.280312 0.000000
60.889008 101.280312 0.000000
62.829697 101.280312 0.000000
64.770386 101.280312 0.000000
66.711075 101.280312 0.000000
68.651764 101.280312 0.000000
70.592453 101.280312 0.660787
72.533142 101.280312 0.756964
74.473831 101.280312 0.810132
76.414520 101.280312 0.492690
78.355209 101.280312 0.477239
80.295898 101.280312 0.476543
82.236588 101.280312 0.486524
84.177277 101.280312 0.552961
86.117981 101.280312 0.545791
88.058670 101.280312 0.606101
89.999359 101.280312 0.739902
91.940048 101.280312 0.650765
93.880737 101.280312 0.705209
95.821426 101.280312 0.531271
97.762115 101.280312 0.445525
99.702805 101.280312 0.456639
101.643494 101.280312 0.527128
103.584183 101.280312 0.428222
105.524872 101.280312 0.507479
107.465561 101.280312 0.429230
109.406250 101.280312 0.403750
111.346939 101.280312 0.359793
113.287628 101.280312 0.480768
115.228333 101.280312 0.388598
117.169022 101.280312 0.449603
119.109711 101.280312 0.439163
121.050400 101.280312 0.564317
122.991089 101.280312 0.517187
124.931778 101.280312 0.503034
126.872467 101.280312 0.440394
128.813156 101.280312 0.443563
130.753845 101.280312 0.599377
132.694534 101.280312 0.469849
134.635223 101.280312 0.536585
136.575912 101.280312 0.400363
138.516602 101.280312 0.406436
140.457291 101.280312 0.000000
-55.552399 99.339622 1.718196
-53.611710 99.339622 1.006536
-51.671021 99.339622 1.140678
-49.730328 99.339622 0.983433
-47.789639 99.339622 0.878002
-45.848949 99.339622 0.868173
-43.908257 99.339622 0.927132
-41.967567 99.339622 0.906705
-40.026878 99.339622 0.836287
-38.086189 99.339622 0.000000
-36.145500 99.339622 0.000000
-34.204807 99.339622 0.000000
-32.264118 99.339622 0.000000
-30.323429 99.339622 0.000000
-28.382738 99.339622 0.000000
-26.442047 99.339622 0.000000
-24.501358 99.339622 0.000000
-22.560669 99.339622 0.000000
-20.619980 99.339622 0.000000
-18.679287 99.339622 0.000000
-16.738598 99.339622 0.341903
-14.797909 99.339622 0.312341
-12.857216 99.339622 0.375037
-10.916527 99.339622 0.461800
-8.975838 99.339622 0.604290
-7.035149 99.339622 0.588203
-5.094460 99.339622 0.601645
-3.153767 99.339622 0.842895
-1.213078 99.339622 0.955319
0.727612 99.339622 0.974947
2.668304 99.339622 1.200348
4.608994 99.339622 1.125567
6.549683 99.339622 1.110618
8.490372 99.339622 0.877829
10.431061 99.339622 0.925880
12.371750 99.339622 1.066128
14.312439 99.339622 1.389948
16.253136 99.339622 1.372611
18.193825 99.339622 1.189291
20.134514 99.339622 1.268098
22.075203 99.339622 1.544857
24.015892 99.339622 1.093732
25.956581 99.339622 1.024149
27.897270 99.339622 0.816302
29.837967 99.339622 0.770752
31.778656 99.339622 1.080534
33.719345 99.339622 1.190709
35.660034 99.339622 1.315886
37.600723 99.339622 1.156236
39.541412 99.339622 1.309286
41.482101 99.339622 1.078143
43.422791 99.339622 0.958071
45.363480 99.339622 1.252185
47.304176 99.339622 1.464212
49.244865 99.339622 1.348569
51.185555 99.339622 1.117967
53.126244 99.339622 1.076190
55.066933 99.339622 0.996198
57.007622 99.339622 1.137240
58.948311 99.339622 0.000000
60.889008 99.339622 0.000000
62.829697 99.339622 0.000000
64.770386 99.339622 0.000000
66.711075 99.339622 0.000000
68.651764 99.339622 0.000000
70.592453 99.339622 0.776617
72.533142 99.339622 0.732379
74.473831 99.339622 0.725569
76.414520 99.339622 0.663505
78.355209 99.339622 0.589175
80.295898 99.339622 0.436865
82.236588 99.339622 0.473377
84.177277 99.339622 0.401895
86.117981 99.339622 0.454137
88.058670 99.339622 0.673981
89.999359 99.339622 0.663249
91.940048 99.339622 0.642737
93.880737 99.339622 0.509043
95.821426 99.339622 0.560179
97.762115 99.339622 0.431339
99.702805 99.339622 0.524709
101.643494 99.339622 0.607636
103.584183 99.339622 0.581437
105.524872 99.339622 0.471123
107.465561 99.339622 0.527202
109.406250 99.339622 0.435922
111.346939 99.339622 0.311293
113.287628 99.339622 0.315788
115.228333 99.339622 0.421389
117.169022 99.339622 0.453900
119.109711 99.339622 0.494185
121.050400 99.339622 0.584793
122.991089 99.339622 0.398096
124.931778 99.339622 0.373003
126.872467 99.339622 0.352781
128.813156 99.339622 0.397153
130.753845 99.339622 0.493296
132.694534 99.339622 0.438967
134.635223 99.339622 0.360640
136.575912 99.339622 0.362439
138.516602 99.339622 0.418186
140.457291 99.339622 0.000000
-55.552399 97.398933 2.135634
-53.611710 97.398933 1.811336
-51.671021 97.398933 1.182696
-49.730328 97.398933 0.997859
-47.789639 97.398933 0.851864
-45.848949 97.398933 0.798319
-43.908257 97.398933 0.853808
-41.967567 97.398933 0.921035
-40.026878 97.398933 0.613802
-38.086189 97.398933 0.000000
-36.145500 97.398933 0.000000
-34.204807 97.398933 0.000000
-32.264118 97.398933 0.000000
-30.323429 97.398933 0.000000
-28.382738 97.398933 0.000000
-26.442047 97.398933 0.000000
-24.501358 97.398933 0.000000
-22.560669 97.398933 0.000000
-20.619980 97.398933 0.000000
-18.679287 97.398933 0.000000
-16.738598 97.398933 0.369648
-14.797909 97.398933 0.298545
-12.857216 97.398933 0.374437
-10.916527 97.398933 0.408560
-8.975838 97.398933 0.442923
-7.035149 97.398933 0.489807
-5.094460 97.398933 0.556092
-3.153767 97.398933 0.647613
-1.213078 97.398933 0.893488
0.727612 97.398933 0.749254
2.668304 97.398933 0.960350
4.608994 97.398933 1.276268
6.549683 97.398933 1.073659
8.490372 97.398933 0.884586
10.431061 97.398933 1.001015
12.371750 97.398933 1.190163
14.312439 97.398933 1.121069
16.253136 97.398933 1.024453
18.193825 97.398933 1.076204
20.134514 97.398933 1.069238
22.075203 97.398933 0.852899
24.015892 97.398933 0.985527
25.956581 97.398933 0.906215
27.897270 97.398933 0.776926
29.837967 97.398933 0.802810
31.778656 97.398933 1.198674
33.719345 97.398933 1.162993
35.660034 97.398933 1.597504
37.600723 97.398933 1.421740
39.541412 97.398933 1.498733
41.482101 97.398933 1.148917
43.422791 97.398933 1.000035
45.363480 97.398933 1.046154
47.304176 97.398933 1.041618
49.244865 97.398933 1.171155
