TITLE = "B00002"
VARIABLES = "position", "position(2)", "Avg Vy"
ZONE T="Frame 1" I=102, J=78, F=POINT
-55.552399 103.221001 0.000000
-53.611710 103.221001 0.489998
-51.671021 103.221001 0.316380
-49.730328 103.221001 0.142061
-47.789639 103.221001 0.083013
-45.848949 103.221001 0.060176
-43.908257 103.221001 0.261458
-41.967567 103.221001 0.245340
-40.026878 103.221001 0.265462
-38.086189 103.221001 0.000000
-36.145500 103.221001 0.000000
-34.204807 103.221001 0.000000
-32.264118 103.221001 0.000000
-30.323429 103.221001 0.000000
-28.382738 103.221001 0.000000
-26.442047 103.221001 0.000000
-24.501358 103.221001 0.000000
-22.560669 103.221001 0.000000
-20.619980 103.221001 0.000000
-18.679287 103.221001 0.000000
-16.738598 103.221001 0.000000
-14.797909 103.221001 0.166240
-12.857216 103.221001 0.219468
-10.916527 103.221001 0.190904
-8.975838 103.221001 0.284549
-7.035149 103.221001 0.358237
-5.094460 103.221001 0.122691
-3.153767 103.221001 0.169391
-1.213078 103.221001 0.284961
0.727612 103.221001 0.525349
2.668304 103.221001 0.619880
4.608994 103.221001 0.425537
6.549683 103.221001 0.286165
8.490372 103.221001 0.203913
10.431061 103.221001 0.459479
12.371750 103.221001 0.565189
14.312439 103.221001 0.128892
16.253136 103.221001 0.319458
18.193825 103.221001 0.669644
20.134514 103.221001 1.044394
22.075203 103.221001 0.304242
24.015892 103.221001 0.304362
25.956581 103.221001 0.210315
27.897270 103.221001 0.149716
29.837967 103.221001 0.208036
31.778656 103.221001 0.115899
33.719345 103.221001 0.362405
35.660034 103.221001 0.008674
37.600723 103.221001 0.476741
39.541412 103.221001 0.451624
41.482101 103.221001 0.016580
43.422791 103.221001 0.395058
45.363480 103.221001 0.246116
47.304176 103.221001 0.150320
49.244865 103.221001 -0.021320
51.185555 103.221001 0.361059
53.126244 103.221001 0.371080
55.066933 103.221001 0.408044
57.007622 103.221001 0.563349
58.948311 103.221001 0.000000
60.889008 103.221001 0.000000
62.829697 103.221001 0.000000
64.770386 103.221001 0.000000
66.711075 103.221001 0.000000
68.651764 103.221001 0.000000
70.592453 103.221001 0.236027
72.533142 103.221001 0.337230
74.473831 103.221001 0.149824
76.414520 103.221001 -0.049726
78.355209 103.221001 0.175942
80.295898 103.221001 0.327092
82.236588 103.221001 0.286492
84.177277 103.221001 0.222037
86.117981 103.221001 0.260945
88.058670 103.221001 0.358309
89.999359 103.221001 0.221815
91.940048 103.221001 0.292559
93.880737 103.221001 0.284754
95.821426 103.221001 0.242890
97.762115 103.221001 0.136331
99.702805 103.221001 0.429920
101.643494 103.221001 0.535823
103.584183 103.221001 0.394174
105.524872 103.221001 0.204464
107.465561 103.221001 0.205127
109.406250 103.221001 0.237718
111.346939 103.221001 0.211826
113.287628 103.221001 0.204450
115.228333 103.221001 0.353825
117.169022 103.221001 0.638306
119.109711 103.221001 0.395391
121.050400 103.221001 0.133631
122.991089 103.221001 0.044282
124.931778 103.221001 0.321586
126.872467 103.221001 0.396762
128.813156 103.221001 0.432526
130.753845 103.221001 0.056901
132.694534 103.221001 0.130097
134.635223 103.221001 0.253063
136.575912 103.221001 0.283183
138.516602 103.221001 0.144629
140.457291 103.221001 0.000000
-55.552399 101.280312 0.509676
-53.611710 101.280312 0.621276
-51.671021 101.280312 0.102241
-49.730328 101.280312 0.188362
-47.789639 101.280312 -0.012090
-45.848949 101.280312 -0.001483
-43.908257 101.280312 0.299239
-41.967567 101.280312 0.206949
-40.026878 101.280312 0.167503
-38.086189 101.280312 0.000000
-36.145500 101.280312 0.000000
-34.204807 101.280312 0.000000
-32.264118 101.280312 0.000000
-30.323429 101.280312 0.000000
-28.382738 101.280312 0.000000
-26.442047 101.280312 0.000000
-24.501358 101.280312 0.000000
-22.560669 101.280312 0.000000
-20.619980 101.280312 0.000000
-18.679287 101.280312 0.000000
-16.738598 101.280312 0.000000
-14.797909 101.280312 0.159932
-12.857216 101.280312 0.192603
-10.916527 101.280312 0.203001
-8.975838 101.280312 0.206711
-7.035149 101.280312 0.336124
-5.094460 101.280312 0.170110
-3.153767 101.280312 0.196508
-1.213078 101.280312 0.093213
0.727612 101.280312 0.265060
2.668304 101.280312 0.315812
4.608994 101.280312 0.278804
6.549683 101.280312 0.180602
8.490372 101.280312 0.475000
10.431061 101.280312 0.633846
12.371750 101.280312 0.600462
14.312439 101.280312 0.380421
16.253136 101.280312 0.244884
18.193825 101.280312 0.417362
20.134514 101.280312 0.421868
22.075203 101.280312 0.346053
24.015892 101.280312 0.488031
25.956581 101.280312 0.427555
27.897270 101.280312 0.224393
29.837967 101.280312 0.216351
31.778656 101.280312 0.140600
33.719345 101.280312 0.227373
35.660034 101.280312 0.081569
37.600723 101.280312 0.117399
39.541412 101.280312 0.262768
41.482101 101.280312 0.196755
43.422791 101.280312 0.177741
45.363480 101.280312 0.092712
47.304176 101.280312 0.129000
49.244865 101.280312 0.078533
51.185555 101.280312 0.273927
53.126244 101.280312 0.356290
55.066933 101.280312 0.078127
57.007622 101.280312 0.135924
58.948311 101.280312 0.000000
60.889008 101.280312 0.000000
62.829697 101.280312 0.000000
64.770386 101.280312 0.000000
66.711075 101.280312 0.000000
68.651764 101.280312 0.000000
70.592453 101.280312 0.288863
72.533142 101.280312 0.422278
74.473831 101.280312 0.201871
76.414520 101.280312 0.105976
78.355209 101.280312 0.195649
80.295898 101.280312 0.305286
82.236588 101.280312 0.241713
84.177277 101.280312 0.161853
86.117981 101.280312 0.396273
88.058670 101.280312 0.306723
89.999359 101.280312 0.094958
91.940048 101.280312 0.266289
93.880737 101.280312 0.312321
95.821426 101.280312 0.222899
