TITLE = "B00001"
VARIABLES = "position", "position(2)", "Avg Vx"
ZONE T="Frame 1" I=102, J=78, F=POINT
-55.552399 103.221001 0.000000
-53.611710 103.221001 10.236340
-51.671021 103.221001 9.798880
-49.730328 103.221001 9.488191
-47.789639 103.221001 9.572473
-45.848949 103.221001 9.335991
-43.908257 103.221001 9.383395
-41.967567 103.221001 9.794046
-40.026878 103.221001 9.676043
-38.086189 103.221001 0.000000
-36.145500 103.221001 0.000000
-34.204807 103.221001 0.000000
-32.264118 103.221001 0.000000
-30.323429 103.221001 0.000000
-28.382738 103.221001 0.000000
-26.442047 103.221001 0.000000
-24.501358 103.221001 0.000000
-22.560669 103.221001 0.000000
-20.619980 103.221001 0.000000
-18.679287 103.221001 0.000000
-16.738598 103.221001 0.000000
-14.797909 103.221001 9.404009
-12.857216 103.221001 9.527285
-10.916527 103.221001 9.540581
-8.975838 103.221001 9.826925
-7.035149 103.221001 9.248658
-5.094460 103.221001 9.829961
-3.153767 103.221001 9.857180
-1.213078 103.221001 9.711856
0.727612 103.221001 9.771322
2.668304 103.221001 9.812080
4.608994 103.221001 9.906263
6.549683 103.221001 9.892566
8.490372 103.221001 9.729130
10.431061 103.221001 9.685356
12.371750 103.221001 9.182324
14.312439 103.221001 9.313487
16.253136 103.221001 9.650991
18.193825 103.221001 9.886671
20.134514 103.221001 9.418962
22.075203 103.221001 9.910327
24.015892 103.221001 9.728541
25.956581 103.221001 9.648358
27.897270 103.221001 9.299549
29.837967 103.221001 9.540073
31.778656 103.221001 9.670316
33.719345 103.221001 9.533433
35.660034 103.221001 9.625090
37.600723 103.221001 9.577453
39.541412 103.221001 9.360408
41.482101 103.221001 9.473324
43.422791 103.221001 9.712814
45.363480 103.221001 9.293077
47.304176 103.221001 9.527817
49.244865 103.221001 9.641815
51.185555 103.221001 9.616258
53.126244 103.221001 9.267767
55.066933 103.221001 9.460021
57.007622 103.221001 0.000000
58.948311 103.221001 0.000000
60.889008 103.221001 0.000000
62.829697 103.221001 0.000000
64.770386 103.221001 0.000000
66.711075 103.221001 0.000000
68.651764 103.221001 0.000000
70.592453 103.221001 0.000000
72.533142 103.221001 9.847157
74.473831 103.221001 9.616693
76.414520 103.221001 9.685881
78.355209 103.221001 9.761871
80.295898 103.221001 9.647799
82.236588 103.221001 9.587527
84.177277 103.221001 9.507571
86.117981 103.221001 9.673002
88.058670 103.221001 9.546706
89.999359 103.221001 9.607743
91.940048 103.221001 9.526472
93.880737 103.221001 9.753371
95.821426 103.221001 9.590348
97.762115 103.221001 9.579020
99.702805 103.221001 9.591407
101.643494 103.221001 9.918376
103.584183 103.221001 9.676037
105.524872 103.221001 9.694360
107.465561 103.221001 9.751912
109.406250 103.221001 9.572101
111.346939 103.221001 9.659069
113.287628 103.221001 9.728004
115.228333 103.221001 9.792032
117.169022 103.221001 9.812197
119.109711 103.221001 9.720403
121.050400 103.221001 9.767490
122.991089 103.221001 9.781890
124.931778 103.221001 9.461961
126.872467 103.221001 9.904710
128.813156 103.221001 9.653150
130.753845 103.221001 9.785119
132.694534 103.221001 9.710272
134.635223 103.221001 9.745428
136.575912 103.221001 9.719156
138.516602 103.221001 9.812824
140.457291 103.221001 0.000000
-55.552399 101.280312 8.012795
-53.611710 101.280312 10.306567
-51.671021 101.280312 9.827690
-49.730328 101.280312 9.491334
-47.789639 101.280312 9.281599
-45.848949 101.280312 9.876400
-43.908257 101.280312 9.452968
-41.967567 101.280312 9.648146
-40.026878 101.280312 9.762738
-38.086189 101.280312 0.000000
-36.145500 101.280312 0.000000
-34.204807 101.280312 0.000000
-32.264118 101.280312 0.000000
-30.323429 101.280312 0.000000
-28.382738 101.280312 0.000000
