TITLE = "B00006"
VARIABLES = "position", "position(2)", "Length of RMS V"
ZONE T="Frame 1" I=102, J=78, F=POINT
-55.552399 103.221001 0.000000
-53.611710 103.221001 2.741754
-51.671021 103.221001 1.808685
-49.730328 103.221001 1.522067
-47.789639 103.221001 1.545193
-45.848949 103.221001 1.148025
-43.908257 103.221001 1.202102
-41.967567 103.221001 0.859594
-40.026878 103.221001 1.011228
-38.086189 103.221001 0.000000
-36.145500 103.221001 0.000000
-34.204807 103.221001 0.000000
-32.264118 103.221001 0.000000
-30.323429 103.221001 0.000000
-28.382738 103.221001 0.000000
-26.442047 103.221001 0.000000
-24.501358 103.221001 0.000000
-22.560669 103.221001 0.000000
-20.619980 103.221001 0.000000
-18.679287 103.221001 0.000000
-16.738598 103.221001 0.000000
-14.797909 103.221001 0.640708
-12.857216 103.221001 0.478480
-10.916527 103.221001 0.529344
-8.975838 103.221001 0.768735
-7.035149 103.221001 1.382060
-5.094460 103.221001 0.887327
-3.153767 103.221001 1.177672
-1.213078 103.221001 1.477928
0.727612 103.221001 1.483330
2.668304 103.221001 1.487261
4.608994 103.221001 1.148012
6.549683 103.221001 1.373037
8.490372 103.221001 1.427748
10.431061 103.221001 1.159910
12.371750 103.221001 1.452622
14.312439 103.221001 1.631939
16.253136 103.221001 1.869026
18.193825 103.221001 1.613039
20.134514 103.221001 1.594498
22.075203 103.221001 1.328619
24.015892 103.221001 0.915194
25.956581 103.221001 1.007258
27.897270 103.221001 1.364613
29.837967 103.221001 1.048290
31.778656 103.221001 1.472701
33.719345 103.221001 1.520307
35.660034 103.221001 1.350865
37.600723 103.221001 1.359101
39.541412 103.221001 1.566119
41.482101 103.221001 1.429743
43.422791 103.221001 1.733974
45.363480 103.221001 1.635557
47.304176 103.221001 1.267472
49.244865 103.221001 1.199163
51.185555 103.221001 0.833721
53.126244 103.221001 0.795147
55.066933 103.221001 0.936819
57.007622 103.221001 0.000000
58.948311 103.221001 0.000000
60.889008 103.221001 0.000000
62.829697 103.221001 0.000000
64.770386 103.221001 0.000000
66.711075 103.221001 0.000000
68.651764 103.221001 0.000000
70.592453 103.221001 0.000000
72.533142 103.221001 0.691180
74.473831 103.221001 0.788687
76.414520 103.221001 0.714753
78.355209 103.221001 0.612721
80.295898 103.221001 0.716792
82.236588 103.221001 0.745908
84.177277 103.221001 0.777748
86.117981 103.221001 0.899741
88.058670 103.221001 1.010684
89.999359 103.221001 0.751267
91.940048 103.221001 0.921801
93.880737 103.221001 1.037154
95.821426 103.221001 0.639038
97.762115 103.221001 0.941070
99.702805 103.221001 0.626426
101.643494 103.221001 0.642666
103.584183 103.221001 0.535478
105.524872 103.221001 0.550495
107.465561 103.221001 0.574417
109.406250 103.221001 0.527717
111.346939 103.221001 0.527675
113.287628 103.221001 0.731598
115.228333 103.221001 0.672379
117.169022 103.221001 0.650727
119.109711 103.221001 0.671893
121.050400 103.221001 0.772596
122.991089 103.221001 0.794615
124.931778 103.221001 0.845502
126.872467 103.221001 1.039904
128.813156 103.221001 0.708354
130.753845 103.221001 0.755736
132.694534 103.221001 0.642407
134.635223 103.221001 0.535519
136.575912 103.221001 0.720135
138.516602 103.221001 0.774181
140.457291 103.221001 0.000000
-55.552399 101.280312 4.749591
-53.611710 101.280312 4.038797
-51.671021 101.280312 1.061951
-49.730328 101.280312 1.182613
-47.789639 101.280312 1.251598
-45.848949 101.280312 1.003324
-43.908257 101.280312 0.995573
-41.967567 101.280312 0.716872
-40.026878 101.280312 0.832628
-38.086189 101.280312 0.000000
-36.145500 101.280312 0.000000
-34.204807 101.280312 0.000000
-32.264118 101.280312 0.000000
-30.323429 101.280312 0.000000
-28.382738 101.280312 0.000000
-26.442047 101.280312 0.000000
-24.501358 101.280312 0.000000
-22.560669 101.280312 0.000000
-20.619980 101.280312 0.000000
-18.679287 101.280312 0.000000
-16.738598 101.280312 0.000000
-14.797909 101.280312 0.493895
-12.857216 101.280312 0.437006
-10.916527 101.280312 0.391580
-8.975838 101.280312 0.634295
-7.035149 101.280312 0.878587
-5.094460 101.280312 0.843838
-3.153767 101.280312 0.984903
-1.213078 101.280312 1.154449
0.727612 101.280312 1.270010
2.668304 101.280312 1.368385
4.608994 101.280312 1.229675
6.549683 101.280312 1.077750
8.490372 101.280312 1.077971
10.431061 101.280312 1.042322
12.371750 101.280312 1.132365
14.312439 101.280312 1.273191
16.253136 101.280312 1.247310
18.193825 101.280312 1.559726
20.134514 101.280312 1.703582
22.075203 101.280312 1.106484
24.015892 101.280312 0.955196
25.956581 101.280312 1.029539
27.897270 101.280312 1.131740
29.837967 101.280312 1.041641
31.778656 101.280312 1.021115
33.719345 101.280312 1.159016
35.660034 101.280312 1.439676
37.600723 101.280312 1.450859
39.541412 101.280312 1.024448
41.482101 101.280312 1.633113
43.422791 101.280312 1.206177
45.363480 101.280312 1.143001
47.304176 101.280312 1.316505
49.244865 101.280312 1.178598
51.185555 101.280312 1.198794
53.126244 101.280312 0.751343
55.066933 101.280312 1.017835
57.007622 101.280312 0.808709
58.948311 101.280312 0.000000
60.889008 101.280312 0.000000
62.829697 101.280312 0.000000
64.770386 101.280312 0.000000
66.711075 101.280312 0.000000
68.651764 101.280312 0.000000
70.592453 101.280312 0.743457
72.533142 101.280312 0.867297
74.473831 101.280312 0.830602
76.414520 101.280312 0.654586
78.355209 101.280312 0.532688
80.295898 101.280312 0.483943
82.236588 101.280312 0.635993
84.177277 101.280312 0.633109
86.117981 101.280312 0.600125
88.058670 101.280312 0.742498
89.999359 101.280312 0.783502
91.940048 101.280312 0.793178
93.880737 101.280312 0.860678
95.821426 101.280312 0.736878
97.762115 101.280312 0.432661
99.702805 101.280312 0.499931
101.643494 101.280312 0.515719
103.584183 101.280312 0.501622
105.524872 101.280312 0.608482
107.465561 101.280312 0.526251
109.406250 101.280312 0.453629
111.346939 101.280312 0.398802
113.287628 101.280312 0.523022
115.228333 101.280312 0.650047
117.169022 101.280312 0.475505
119.109711 101.280312 0.654983
121.050400 101.280312 0.609988
122.991089 101.280312 0.638762
124.931778 101.280312 0.624155
126.872467 101.280312 0.623921
128.813156 101.280312 0.537925
130.753845 101.280312 0.712384
132.694534 101.280312 0.520498
134.635223 101.280312 0.635484
136.575912 101.280312 0.588701
138.516602 101.280312 0.408031
140.457291 101.280312 0.000000
-55.552399 99.339622 8.069228
-53.611710 99.339622 4.512036
-51.671021 99.339622 3.119391
-49.730328 99.339622 1.077294
-47.789639 99.339622 1.074171
-45.848949 99.339622 1.046626
-43.908257 99.339622 0.890598
-41.967567 99.339622 0.978871
-40.026878 99.339622 0.945419
-38.086189 99.339622 0.000000
-36.145500 99.339622 0.000000
-34.204807 99.339622 0.000000
-32.264118 99.339622 0.000000
-30.323429 99.339622 0.000000
-28.382738 99.339622 0.000000
-26.442047 99.339622 0.000000
-24.501358 99.339622 0.000000
-22.560669 99.339622 0.000000
-20.619980 99.339622 0.000000
-18.679287 99.339622 0.000000
-16.738598 99.339622 0.000000
-14.797909 99.339622 0.395952
-12.857216 99.339622 0.487681
-10.916527 99.339622 0.589664
-8.975838 99.339622 0.549569
-7.035149 99.339622 0.533591
-5.094460 99.339622 0.924265
-3.153767 99.339622 0.866193
-1.213078 99.339622 0.926478
0.727612 99.339622 0.866038
2.668304 99.339622 1.117800
4.608994 99.339622 1.313865
6.549683 99.339622 0.966543
8.490372 99.339622 0.955453
10.431061 99.339622 0.947396
12.371750 99.339622 1.183471
14.312439 99.339622 1.307096
16.253136 99.339622 1.342850
18.193825 99.339622 1.446407
20.134514 99.339622 1.438681
22.075203 99.339622 1.305924
24.015892 99.339622 0.974601
25.956581 99.339622 1.171639
27.897270 99.339622 0.821351
29.837967 99.339622 0.936220
31.778656 99.339622 1.240192
33.719345 99.339622 1.433191
35.660034 99.339622 1.440941
37.600723 99.339622 1.684760
39.541412 99.339622 1.516669
41.482101 99.339622 1.228033
43.422791 99.339622 1.106548
45.363480 99.339622 1.187971
47.304176 99.339622 1.281468
49.244865 99.339622 1.530177
51.185555 99.339622 1.589496
53.126244 99.339622 1.019403
55.066933 99.339622 1.544687
57.007622 99.339622 0.960031
58.948311 99.339622 0.000000
60.889008 99.339622 0.000000
62.829697 99.339622 0.000000
64.770386 99.339622 0.000000
66.711075 99.339622 0.000000
68.651764 99.339622 0.000000
70.592453 99.339622 0.923840
72.533142 99.339622 0.955581
74.473831 99.339622 0.971310
76.414520 99.339622 0.790383
78.355209 99.339622 0.652771
80.295898 99.339622 0.632605
82.236588 99.339622 0.607566
84.177277 99.339622 0.512629
86.117981 99.339622 0.583824
88.058670 99.339622 0.692963
89.999359 99.339622 0.577633
91.940048 99.339622 0.596761
93.880737 99.339622 0.748147
95.821426 99.339622 0.730218
97.762115 99.339622 0.497939
99.702805 99.339622 0.505541
101.643494 99.339622 0.597132
103.584183 99.339622 0.650750
105.524872 99.339622 0.683375
107.465561 99.339622 0.672119
109.406250 99.339622 0.534371
111.346939 99.339622 0.443814
113.287628 99.339622 0.443190
115.228333 99.339622 0.537581
117.169022 99.339622 0.469359
119.109711 99.339622 0.489537
121.050400 99.339622 0.649367
122.991089 99.339622 0.468430
124.931778 99.339622 0.469486
126.872467 99.339622 0.514556
128.813156 99.339622 0.524728
130.753845 99.339622 0.618592
132.694534 99.339622 0.521321
134.635223 99.339622 0.485953
136.575912 99.339622 0.537387
138.516602 99.339622 0.536934
140.457291 99.339622 0.000000
-55.552399 97.398933 6.699139
-53.611710 97.398933 6.152886
-51.671021 97.398933 4.531645
-49.730328 97.398933 1.100057
-47.789639 97.398933 0.728321
-45.848949 97.398933 0.782189
-43.908257 97.398933 1.027512
-41.967567 97.398933 0.920863
-40.026878 97.398933 0.844443
-38.086189 97.398933 0.000000
-36.145500 97.398933 0.000000
-34.204807 97.398933 0.000000
-32.264118 97.398933 0.000000
-30.323429 97.398933 0.000000
-28.382738 97.398933 0.000000
-26.442047 97.398933 0.000000
-24.501358 97.398933 0.000000
-22.560669 97.398933 0.000000
-20.619980 97.398933 0.000000
-18.679287 97.398933 0.000000
-16.738598 97.398933 0.000000
-14.797909 97.398933 0.513475
-12.857216 97.398933 0.445126
-10.916527 97.398933 0.463113
-8.975838 97.398933 0.479073
-7.035149 97.398933 0.455710
-5.094460 97.398933 0.732419
-3.153767 97.398933 0.656215
-1.213078 97.398933 1.001199
0.727612 97.398933 0.799336
2.668304 97.398933 0.942702
4.608994 97.398933 1.204859
6.549683 97.398933 1.093267
8.490372 97.398933 1.257075
10.431061 97.398933 1.293020
12.371750 97.398933 1.224971
14.312439 97.398933 1.410953
16.253136 97.398933 1.282823
18.193825 97.398933 1.370436
20.134514 97.398933 1.608478
22.075203 97.398933 1.250263
24.015892 97.398933 0.848940
25.956581 97.398933 1.059768
27.897270 97.398933 0.968983
29.837967 97.398933 1.022595
31.778656 97.398933 1.186991
33.719345 97.398933 1.246269
35.660034 97.398933 1.724337
37.600723 97.398933 1.916388
39.541412 97.398933 1.228403
41.482101 97.398933 1.522711
43.422791 97.398933 0.888652
45.363480 97.398933 1.204283
47.304176 97.398933 1.204194
49.244865 97.398933 1.116634
